season,id,name,short_name,description,home_team,away_team,toss_won,decision,1st_inning_score,2nd_inning_score,home_score,away_score,winner,result,start_date,end_date,venue_id,venue_name,home_captain,away_captain,pom,points,super_over,home_overs,home_runs,home_wickets,home_boundaries,away_overs,away_runs,away_wickets,away_boundaries,total_boundaries,2nd_in_win
2010,419112,Royal Challengers Bangalore v Kings XI Punjab,RCB v KXIP,"7th match (D/N), Indian Premier League at Bengaluru, Mar 16 2010",RCB,KXIP,KXIP,BAT FIRST,203/3,204/2,204/2,203/3,RCB,RCB won by 8 wickets (with 7 balls remaining),2010-03-16T10:30Z,2010-03-18T23:59Z,57897,"M.Chinnaswamy Stadium, Bengaluru",Anil Kumble,Kumar Sangakkara,Jacques Kallis,"Royal Challengers Bangalore 2, Kings XI Punjab 0",FALSE,18.5,204,2,28,20,203,3,27,55,TRUE
2010,419113,Kolkata Knight Riders v Chennai Super Kings,KKR v CSK,"8th match (N), Indian Premier League at Kolkata, Mar 16 2010",KKR,CSK,CSK,BAT FIRST,164/3,109,109,164/3,CSK,Super Kings won by 55 runs,2010-03-16T14:30Z,2010-03-18T23:59Z,57980,"Eden Gardens, Kolkata",Sourav Ganguly,MS Dhoni,MS Dhoni,"Chennai Super Kings 2, Kolkata Knight Riders 0",FALSE,19.2,109,10,14,20,164,3,20,34,FALSE
2010,419114,Delhi Daredevils v Mumbai Indians,DC v MI,"9th match (N), Indian Premier League at Delhi, Mar 17 2010",DC,MI,DC,BOWL FIRST,218/7,120,120,218/7,MI,Mum Indians won by 98 runs,2010-03-17T14:30Z,2010-03-19T23:59Z,58040,"Arun Jaitley Stadium, Delhi",Gautam Gambhir,Sachin Tendulkar,Sachin Tendulkar,"Mumbai Indians 2, Delhi Daredevils 0",FALSE,16.3,120,9,16,20,218,7,28,44,FALSE
2010,419115,Royal Challengers Bangalore v Rajasthan Royals,RCB v RR,"10th match (N), Indian Premier League at Bengaluru, Mar 18 2010",RCB,RR,RCB,BOWL FIRST,92,93/0,93/0,92,RCB,RCB won by 10 wickets (with 56 balls remaining),2010-03-18T14:30Z,2010-03-20T23:59Z,57897,"M.Chinnaswamy Stadium, Bengaluru",Anil Kumble,Shane Warne,Jacques Kallis,"Royal Challengers Bangalore 2, Rajasthan Royals 0",FALSE,10.4,93,0,15,19.5,92,10,7,22,TRUE
2010,419116,Delhi Daredevils v Chennai Super Kings,DC v CSK,"11th match (D/N), Indian Premier League at Delhi, Mar 19 2010",DC,CSK,DC,BAT FIRST,185/6,190/5,185/6,190/5,CSK,Super Kings won by 5 wickets (with 5 balls remaining),2010-03-19T10:30Z,2010-03-21T23:59Z,58040,"Arun Jaitley Stadium, Delhi",Dinesh Karthik,Suresh Raina,Matthew Hayden,"Chennai Super Kings 2, Delhi Daredevils 0",FALSE,20,185,6,26,19.1,190,5,28,54,TRUE
2010,419117,Deccan Chargers v Kings XI Punjab,DC v KXIP,"12th match (N), Indian Premier League at Cuttack, Mar 19 2010",SRH,KXIP,KXIP,BOWL FIRST,170/7,164/8,170/7,164/8,SRH,Chargers won by 6 runs,2010-03-19T14:30Z,2010-03-21T23:59Z,58027,"Barabati Stadium, Cuttack",Adam Gilchrist,Kumar Sangakkara,Andrew Symonds,"Deccan Chargers 2, Kings XI Punjab 0",FALSE,20,170,7,20,20,164,8,23,43,FALSE
2010,419118,Rajasthan Royals v Kolkata Knight Riders,RR v KKR,"13th match (D/N), Indian Premier League at Ahmedabad, Mar 20 2010",RR,KKR,RR,BAT FIRST,168/7,134/5,168/7,134/5,RR,Royals won by 34 runs,2010-03-20T10:30Z,2010-03-22T23:59Z,57851,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Shane Warne,Sourav Ganguly,Abhishek Jhunjhunwala,"Rajasthan Royals 2, Kolkata Knight Riders 0",FALSE,20,168,7,22,20,134,5,14,36,FALSE
2010,419119,Mumbai Indians v Royal Challengers Bangalore,MI v RCB,"14th match (N), Indian Premier League at Mumbai (BS), Mar 20 2010",MI,RCB,MI,BAT FIRST,151/9,155/3,151/9,155/3,RCB,RCB won by 7 wickets (with 5 balls remaining),2010-03-20T14:30Z,2010-03-22T23:59Z,58317,"Brabourne Stadium, Mumbai",Sachin Tendulkar,Anil Kumble,Jacques Kallis,"Royal Challengers Bangalore 2, Mumbai Indians 0",FALSE,20,151,9,18,19.1,155,3,20,38,TRUE
2010,419120,Deccan Chargers v Delhi Daredevils,SRH v DC,"15th match (D/N), Indian Premier League at Cuttack, Mar 21 2010",SRH,DC,SRH,BAT FIRST,171/6,161/9,161/9,161/9,SRH,Chargers won by 10 runs,2010-03-21T10:30Z,2010-03-23T23:59Z,58027,"Barabati Stadium, Cuttack",Adam Gilchrist,Dinesh Karthik,Andrew Symonds,"Deccan Chargers 2, Delhi Daredevils 0",FALSE,20,161,9,19,20,161,9,19,38,FALSE
2010,419121,Chennai Super Kings v Kings XI Punjab,CSK v KXIP,"16th match (N), Indian Premier League at Chennai, Mar 21 2010",CSK,KXIP,CSK,BOWL FIRST,136/8,136/7,136/7,136/8,KXIP,Match tied (Kings XI Punjab won the one-over eliminator),2010-03-21T14:30Z,2010-03-23T23:59Z,58008,"MA Chidambaram Stadium, Chepauk, Chennai",Suresh Raina,Kumar Sangakkara,Rusty Theron,"Kings XI Punjab 2, Chennai Super Kings 0",FALSE,20,136,7,14,20,136,8,17,31,FALSE
2010,419122,Mumbai Indians v Kolkata Knight Riders,MI v KKR,"17th match (N), Indian Premier League at Mumbai (BS), Mar 22 2010",MI,KKR,KKR,BAT FIRST,155/3,156/3,156/3,155/3,MI,Mum Indians won by 7 wickets (with 9 balls remaining),2010-03-22T14:30Z,2010-03-24T23:59Z,58317,"Brabourne Stadium, Mumbai",Sachin Tendulkar,Sourav Ganguly,Sachin Tendulkar,"Mumbai Indians 2, Kolkata Knight Riders 0",FALSE,18.3,156,3,22,20,155,3,17,39,TRUE
2010,419123,Royal Challengers Bangalore v Chennai Super Kings,RCB v CSK,"18th match (N), Indian Premier League at Bengaluru, Mar 23 2010",RCB,CSK,CSK,BOWL FIRST,171/5,135/7,171/5,135/7,RCB,RCB won by 36 runs,2010-03-23T14:30Z,2010-03-25T23:59Z,57897,"M.Chinnaswamy Stadium, Bengaluru",Anil Kumble,Suresh Raina,Robin Uthappa,"Royal Challengers Bangalore 2, Chennai Super Kings 0",FALSE,20,171,5,22,20,135,7,17,39,FALSE
2010,419124,Kings XI Punjab v Rajasthan Royals,KXIP v RR,"19th match (N), Indian Premier League at Mohali, Mar 24 2010",KXIP,RR,KXIP,BOWL FIRST,183/5,152,152,183/5,RR,Royals won by 31 runs,2010-03-24T14:30Z,2010-03-26T23:59Z,57991,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Kumar Sangakkara,Shane Warne,Adam Voges,"Rajasthan Royals 2, Kings XI Punjab 0",FALSE,19.1,152,10,17,20,183,5,24,41,FALSE
2010,419128,Royal Challengers Bangalore v Delhi Daredevils,RCB v DC,"20th match (D/N), Indian Premier League at Bengaluru, Mar 25 2010",RCB,DC,RCB,BOWL FIRST,183/4,166/9,166/9,183/4,DC,Daredevils won by 17 runs,2010-03-25T10:30Z,2010-03-27T23:59Z,57897,"M.Chinnaswamy Stadium, Bengaluru",Anil Kumble,Dinesh Karthik,Kedar Jadhav,"Delhi Daredevils 2, Royal Challengers Bangalore 0",FALSE,20,166,9,18,20,183,4,20,38,FALSE
2010,419125,Mumbai Indians v Chennai Super Kings,MI v CSK,"21st match (N), Indian Premier League at Mumbai (BS), Mar 25 2010",MI,CSK,MI,BOWL FIRST,180/2,181/5,181/5,180/2,MI,Mum Indians won by 5 wickets (with 6 balls remaining),2010-03-25T14:30Z,2010-03-27T23:59Z,58317,"Brabourne Stadium, Mumbai",Sachin Tendulkar,MS Dhoni,Sachin Tendulkar,"Mumbai Indians 2, Chennai Super Kings 0",FALSE,19,181,5,22,20,180,2,21,43,TRUE
2010,419126,Rajasthan Royals v Deccan Chargers,RR v DC,"22nd match (N), Indian Premier League at Ahmedabad, Mar 26 2010",RR,SRH,SRH,BAT FIRST,148/9,151/2,151/2,148/9,RR,Royals won by 8 wickets (with 26 balls remaining),2010-03-26T14:30Z,2010-03-28T23:59Z,57851,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Shane Warne,Adam Gilchrist,Yusuf Pathan,"Rajasthan Royals 2, Deccan Chargers 0",FALSE,15.4,151,2,20,20,148,9,14,34,TRUE
2010,419127,Kings XI Punjab v Kolkata Knight Riders,KXIP v KKR,"23rd match (N), Indian Premier League at Mohali, Mar 27 2010",KXIP,KKR,KKR,BAT FIRST,183/5,144/6,144/6,183/5,KKR,KKR won by 39 runs,2010-03-27T14:30Z,2010-03-29T23:59Z,57991,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Kumar Sangakkara,Sourav Ganguly,Manoj Tiwary,"Kolkata Knight Riders 2, Kings XI Punjab 0",FALSE,20,144,6,16,20,183,5,23,39,FALSE
2010,419129,Rajasthan Royals v Chennai Super Kings,RR v CSK,"24th match (D/N), Indian Premier League at Ahmedabad, Mar 28 2010",RR,CSK,RR,BAT FIRST,177/8,160/6,177/8,160/6,RR,Royals won by 17 runs,2010-03-28T10:30Z,2010-03-30T23:59Z,57851,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Shane Warne,MS Dhoni,Naman Ojha,"Rajasthan Royals 2, Chennai Super Kings 0",FALSE,20,177,8,22,20,160,6,17,39,FALSE
2010,419130,Deccan Chargers v Mumbai Indians,DC v MI,"25th match (N), Indian Premier League at Mumbai, Mar 28 2010",SRH,MI,SRH,BOWL FIRST,172/7,131,131,172/7,MI,Mum Indians won by 41 runs,2010-03-28T14:30Z,2010-03-30T23:59Z,343050,"Dr DY Patil Sports Academy, Mumbai",Adam Gilchrist,Sachin Tendulkar,Harbhajan Singh,"Mumbai Indians 2, Deccan Chargers 0",FALSE,17.4,131,10,15,20,172,7,27,42,FALSE
2010,419131,Delhi Daredevils v Kolkata Knight Riders,DC v KKR,"26th match (N), Indian Premier League at Delhi, Mar 29 2010",DC,KKR,DC,BAT FIRST,177/4,137/9,177/4,137/9,DC,Daredevils won by 40 runs,2010-03-29T14:30Z,2010-03-31T23:59Z,58040,"Arun Jaitley Stadium, Delhi",Gautam Gambhir,Sourav Ganguly,David Warner,"Delhi Daredevils 2, Kolkata Knight Riders 0",FALSE,20,177,4,22,20,137,9,14,36,FALSE
2010,419132,Mumbai Indians v Kings XI Punjab,MI v KXIP,"27th match (N), Indian Premier League at Mumbai (BS), Mar 30 2010",MI,KXIP,MI,BOWL FIRST,163,164/6,164/6,163,MI,Mum Indians won by 4 wickets (with 3 balls remaining),2010-03-30T14:30Z,2010-04-01T23:59Z,58317,"Brabourne Stadium, Mumbai",Sachin Tendulkar,Mahela Jayawardene,Lasith Malinga,"Mumbai Indians 2, Kings XI Punjab 0",FALSE,19.3,164,6,18,20,163,10,15,33,TRUE
2010,419133,Chennai Super Kings v Royal Challengers Bangalore,CSK v RCB,"28th match (D/N), Indian Premier League at Chennai, Mar 31 2010",CSK,RCB,RCB,BAT FIRST,161/4,162/5,162/5,161/4,CSK,Super Kings won by 5 wickets,2010-03-31T10:30Z,2010-04-02T23:59Z,58008,"MA Chidambaram Stadium, Chepauk, Chennai",MS Dhoni,Anil Kumble,Murali Vijay,"Chennai Super Kings 2, Royal Challengers Bangalore 0",FALSE,18.5,162,5,17,20,161,4,21,38,TRUE
2010,419134,Delhi Daredevils v Rajasthan Royals,DC v RR,"29th match (N), Indian Premier League at Delhi, Mar 31 2010",DC,RR,DC,BAT FIRST,188/6,121,188/6,121,DC,Daredevils won by 67 runs,2010-03-31T14:30Z,2010-04-02T23:59Z,58040,"Arun Jaitley Stadium, Delhi",Gautam Gambhir,Shane Warne,Dinesh Karthik,"Delhi Daredevils 2, Rajasthan Royals 0",FALSE,20,188,6,23,17.4,121,10,15,38,FALSE
2010,419135,Kolkata Knight Riders v Deccan Chargers,KKR v DC,"30th match (N), Indian Premier League at Kolkata, Apr 1 2010",KKR,SRH,KKR,BAT FIRST,181/6,157/5,181/6,157/5,KKR,KKR won by 24 runs,2010-04-01T14:30Z,2010-04-03T23:59Z,57980,"Eden Gardens, Kolkata",Sourav Ganguly,Adam Gilchrist,Sourav Ganguly,"Kolkata Knight Riders 2, Deccan Chargers 0",FALSE,20,181,6,24,20,157,5,20,44,FALSE
2010,419136,Kings XI Punjab v Royal Challengers Bangalore,KXIP v RCB,"31st match (N), Indian Premier League at Mohali, Apr 2 2010",KXIP,RCB,KXIP,BAT FIRST,181/5,184/4,181/5,184/4,RCB,RCB won by 6 wickets (with 5 balls remaining),2010-04-02T14:30Z,2010-04-04T23:59Z,57991,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Kumar Sangakkara,Anil Kumble,Kevin Pietersen,"Royal Challengers Bangalore 2, Kings XI Punjab 0",FALSE,20,181,5,23,19.1,184,4,21,44,TRUE
2010,419137,Chennai Super Kings v Rajasthan Royals,CSK v RR,"32nd match (D/N), Indian Premier League at Chennai, Apr 3 2010",CSK,RR,CSK,BAT FIRST,246/5,223/5,246/5,223/5,CSK,Super Kings won by 23 runs,2010-04-03T10:30Z,2010-04-05T23:59Z,58008,"MA Chidambaram Stadium, Chepauk, Chennai",MS Dhoni,Shane Warne,Murali Vijay,"Chennai Super Kings 2, Rajasthan Royals 0",FALSE,20,246,5,36,20,223,5,33,69,FALSE
2010,419138,Mumbai Indians v Deccan Chargers,MI v DC,"33rd match (N), Indian Premier League at Mumbai (BS), Apr 3 2010",MI,SRH,MI,BAT FIRST,178/5,115,178/5,115,MI,Mum Indians won by 63 runs,2010-04-03T14:30Z,2010-04-05T23:59Z,58317,"Brabourne Stadium, Mumbai",Sachin Tendulkar,Adam Gilchrist,Ambati Rayudu,"Mumbai Indians 2, Deccan Chargers 0",FALSE,20,178,5,21,18.2,115,10,9,30,FALSE
2010,419139,Kolkata Knight Riders v Kings XI Punjab,KKR v KXIP,"34th match (D/N), Indian Premier League at Kolkata, Apr 4 2010",KKR,KXIP,KKR,BAT FIRST,200/3,204/2,200/3,204/2,KXIP,Kings XI won by 8 wickets (with 10 balls remaining),2010-04-04T10:30Z,2010-04-06T23:59Z,57980,"Eden Gardens, Kolkata",Sourav Ganguly,Kumar Sangakkara,Mahela Jayawardene,"Kings XI Punjab 2, Kolkata Knight Riders 0",FALSE,20,200,3,26,18.2,204,2,29,55,TRUE
2010,419140,Delhi Daredevils v Royal Challengers Bangalore,DC v RCB,"35th match (N), Indian Premier League at Delhi, Apr 4 2010",DC,RCB,DC,BAT FIRST,184/5,147/9,184/5,147/9,DC,Daredevils won by 37 runs,2010-04-04T14:30Z,2010-04-06T23:59Z,58040,"Arun Jaitley Stadium, Delhi",Gautam Gambhir,Anil Kumble,Paul Collingwood,"Delhi Daredevils 2, Royal Challengers Bangalore 0",FALSE,20,184,5,25,20,147,9,15,40,FALSE
2010,419141,Deccan Chargers v Rajasthan Royals,DC v RR,"36th match (N), Indian Premier League at Nagpur, Apr 5 2010",SRH,RR,RR,BAT FIRST,159,157,157,159,RR,Royals won by 2 runs,2010-04-05T14:30Z,2010-04-07T23:59Z,375326,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Adam Gilchrist,Shane Warne,Shane Warne,"Rajasthan Royals 2, Deccan Chargers 0",FALSE,19.5,157,10,20,19.5,159,10,18,38,FALSE
2010,419142,Chennai Super Kings v Mumbai Indians,CSK v MI,"37th match (N), Indian Premier League at Chennai, Apr 6 2010",CSK,MI,CSK,BAT FIRST,165/4,141/9,165/4,141/9,CSK,Super Kings won by 24 runs,2010-04-06T14:30Z,2010-04-08T23:59Z,58008,"MA Chidambaram Stadium, Chepauk, Chennai",MS Dhoni,Sachin Tendulkar,Suresh Raina,"Chennai Super Kings 2, Mumbai Indians 0",FALSE,20,165,4,16,20,141,9,14,30,FALSE
2010,419143,Rajasthan Royals v Kings XI Punjab,RR v KXIP,"38th match (D/N), Indian Premier League at Jaipur, Apr 7 2010",RR,KXIP,KXIP,BAT FIRST,153/6,157/1,157/1,153/6,RR,Royals won by 9 wickets (with 30 balls remaining),2010-04-07T10:30Z,2010-04-09T23:59Z,58162,"Sawai Mansingh Stadium, Jaipur",Shane Warne,Kumar Sangakkara,Michael Lumb,"Rajasthan Royals 2, Kings XI Punjab 0",FALSE,15,157,1,25,20,153,6,17,42,TRUE
2010,419144,Kolkata Knight Riders v Delhi Daredevils,KKR v DC,"39th match (N), Indian Premier League at Kolkata, Apr 7 2010",KKR,DC,KKR,BAT FIRST,181/3,167/8,181/3,167/8,KKR,KKR won by 14 runs,2010-04-07T14:30Z,2010-04-09T23:59Z,57980,"Eden Gardens, Kolkata",Sourav Ganguly,Gautam Gambhir,Sourav Ganguly,"Kolkata Knight Riders 2, Delhi Daredevils 0",FALSE,20,181,3,23,20,167,8,20,43,FALSE
2010,419145,Royal Challengers Bangalore v Deccan Chargers,RCB v DC,"40th match (N), Indian Premier League at Bengaluru, Apr 8 2010",RCB,SRH,SRH,BOWL FIRST,184/6,186/3,184/6,186/3,SRH,Chargers won by 7 wickets (with 4 balls remaining),2010-04-08T14:30Z,2010-04-10T23:59Z,57897,"M.Chinnaswamy Stadium, Bengaluru",Anil Kumble,Adam Gilchrist,Tirumalasetti Suman,"Deccan Chargers 2, Royal Challengers Bangalore 0",FALSE,20,184,6,23,19.2,186,3,25,48,TRUE
2010,419146,Kings XI Punjab v Mumbai Indians,KXIP v MI,"41st match (N), Indian Premier League at Mohali, Apr 9 2010",KXIP,MI,MI,BAT FIRST,154/9,158/4,158/4,154/9,KXIP,Kings XI won by 6 wickets (with 4 balls remaining),2010-04-09T14:30Z,2010-04-11T23:59Z,57991,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Kumar Sangakkara,Sachin Tendulkar,Kumar Sangakkara,"Kings XI Punjab 2, Mumbai Indians 0",FALSE,19.2,158,4,23,20,154,9,17,40,TRUE
2010,419147,Deccan Chargers v Chennai Super Kings,DC v CSK,"42nd match (D/N), Indian Premier League at Nagpur, Apr 10 2010",SRH,CSK,CSK,BAT FIRST,138/8,139/4,139/4,138/8,SRH,Chargers won by 6 wickets (with 5 balls remaining),2010-04-10T10:30Z,2010-04-12T23:59Z,375326,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Adam Gilchrist,MS Dhoni,Ryan Harris,"Deccan Chargers 2, Chennai Super Kings 0",FALSE,19.1,139,4,14,20,138,8,12,26,TRUE
2010,419148,Royal Challengers Bangalore v Kolkata Knight Riders,RCB v KKR,"43rd match (N), Indian Premier League at Bengaluru, Apr 10 2010",RCB,KKR,RCB,BOWL FIRST,160/9,162/3,162/3,160/9,RCB,RCB won by 7 wickets (with 17 balls remaining),2010-04-10T14:30Z,2010-04-12T23:59Z,57897,"M.Chinnaswamy Stadium, Bengaluru",Anil Kumble,Sourav Ganguly,Vinay Kumar,"Royal Challengers Bangalore 2, Kolkata Knight Riders 0",FALSE,17.1,162,3,20,20,160,9,21,41,TRUE
2010,419149,Delhi Daredevils v Kings XI Punjab,DC v KXIP,"44th match (D/N), Indian Premier League at Delhi, Apr 11 2010",DC,KXIP,DC,BAT FIRST,111,112/3,111,112/3,KXIP,Kings XI won by 7 wickets (with 8 balls remaining),2010-04-11T10:30Z,2010-04-13T23:59Z,58040,"Arun Jaitley Stadium, Delhi",Gautam Gambhir,Kumar Sangakkara,Piyush Chawla,"Kings XI Punjab 2, Delhi Daredevils 0",FALSE,19.4,111,10,8,18.4,112,3,13,21,TRUE
2010,419150,Rajasthan Royals v Mumbai Indians,RR v MI,"45th match (N), Indian Premier League at Jaipur, Apr 11 2010",RR,MI,RR,BOWL FIRST,174/5,137/8,137/8,174/5,MI,Mum Indians won by 37 runs,2010-04-11T14:30Z,2010-04-13T23:59Z,58162,"Sawai Mansingh Stadium, Jaipur",Shane Warne,Sachin Tendulkar,Sachin Tendulkar,"Mumbai Indians 2, Rajasthan Royals 0",FALSE,20,137,8,12,20,174,5,23,35,FALSE
2010,419151,Deccan Chargers v Royal Challengers Bangalore,DC v RCB,"46th match (N), Indian Premier League at Nagpur, Apr 12 2010",SRH,RCB,RCB,BOWL FIRST,151/6,138,151/6,138,SRH,Chargers won by 13 runs,2010-04-12T14:30Z,2010-04-14T23:59Z,375326,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Adam Gilchrist,Anil Kumble,Harmeet Singh,"Deccan Chargers 2, Royal Challengers Bangalore 0",FALSE,20,151,6,16,19.4,138,10,12,28,FALSE
2010,419152,Mumbai Indians v Delhi Daredevils,MI v DC,"47th match (D/N), Indian Premier League at Mumbai (BS), Apr 13 2010",MI,DC,MI,BAT FIRST,183/4,144/7,183/4,144/7,MI,Mum Indians won by 39 runs,2010-04-13T10:30Z,2010-04-15T23:59Z,58317,"Brabourne Stadium, Mumbai",Sachin Tendulkar,Gautam Gambhir,Kieron Pollard,"Mumbai Indians 2, Delhi Daredevils 0",FALSE,20,183,4,21,20,144,7,13,34,FALSE
2010,419153,Chennai Super Kings v Kolkata Knight Riders,CSK v KKR,"48th match (N), Indian Premier League at Chennai, Apr 13 2010",CSK,KKR,KKR,BAT FIRST,139/8,143/1,143/1,139/8,CSK,Super Kings won by 9 wickets (with 39 balls remaining),2010-04-13T14:30Z,2010-04-15T23:59Z,58008,"MA Chidambaram Stadium, Chepauk, Chennai",MS Dhoni,Sourav Ganguly,Ravichandran Ashwin,"Chennai Super Kings 2, Kolkata Knight Riders 0",FALSE,13.3,143,1,20,20,139,8,14,34,TRUE
2010,419154,Rajasthan Royals v Royal Challengers Bangalore,RR v RCB,"49th match (N), Indian Premier League at Jaipur, Apr 14 2010",RR,RCB,RR,BAT FIRST,130/6,132/5,130/6,132/5,RCB,RCB won by 5 wickets (with 26 balls remaining),2010-04-14T14:30Z,2010-04-16T23:59Z,58162,"Sawai Mansingh Stadium, Jaipur",Shane Warne,Anil Kumble,Kevin Pietersen,"Royal Challengers Bangalore 2, Rajasthan Royals 0",FALSE,20,130,6,15,15.4,132,5,22,37,TRUE
2010,419155,Chennai Super Kings v Delhi Daredevils,CSK v DC,"50th match (N), Indian Premier League at Chennai, Apr 15 2010",CSK,DC,CSK,BAT FIRST,112/9,113/4,112/9,113/4,DC,Daredevils won by 6 wickets (with 8 balls remaining),2010-04-15T14:30Z,2010-04-17T23:59Z,58008,"MA Chidambaram Stadium, Chepauk, Chennai",MS Dhoni,Gautam Gambhir,Gautam Gambhir,"Delhi Daredevils 2, Chennai Super Kings 0",FALSE,20,112,9,11,18.4,113,4,8,19,TRUE
2010,419156,Kings XI Punjab v Deccan Chargers,KXIP v DC,"51st match (N), Indian Premier League at Dharamsala, Apr 16 2010",KXIP,SRH,SRH,BOWL FIRST,174/3,178/5,174/3,178/5,SRH,Chargers won by 5 wickets (with 5 balls remaining),2010-04-16T14:30Z,2010-04-18T23:59Z,58056,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Kumar Sangakkara,Adam Gilchrist,Rohit Sharma,"Deccan Chargers 2, Kings XI Punjab 0",FALSE,20,174,3,27,19.1,178,5,24,51,TRUE
2010,419157,Royal Challengers Bangalore v Mumbai Indians,RCB v MI,"52nd match (D/N), Indian Premier League at Bengaluru, Apr 17 2010",RCB,MI,RCB,BOWL FIRST,191/4,134/9,134/9,191/4,MI,Mum Indians won by 57 runs,2010-04-17T10:30Z,2010-04-19T23:59Z,57897,"M.Chinnaswamy Stadium, Bengaluru",Anil Kumble,Sachin Tendulkar,Ryan McLaren,"Mumbai Indians 2, Royal Challengers Bangalore 0",FALSE,20,134,9,13,20,191,4,24,37,FALSE
2010,419158,Kolkata Knight Riders v Rajasthan Royals,KKR v RR,"53rd match (N), Indian Premier League at Kolkata, Apr 17 2010",KKR,RR,RR,BAT FIRST,132/9,133/2,133/2,132/9,KKR,KKR won by 8 wickets (with 23 balls remaining),2010-04-17T14:30Z,2010-04-19T23:59Z,57980,"Eden Gardens, Kolkata",Sourav Ganguly,Shane Warne,Jaydev Unadkat,"Kolkata Knight Riders 2, Rajasthan Royals 0",FALSE,16.1,133,2,20,20,132,9,16,36,TRUE
2010,419159,Kings XI Punjab v Chennai Super Kings,KXIP v CSK,"54th match (D/N), Indian Premier League at Dharamsala, Apr 18 2010",KXIP,CSK,CSK,BOWL FIRST,192/3,195/4,192/3,195/4,CSK,Super Kings won by 6 wickets (with 2 balls remaining),2010-04-18T10:30Z,2010-04-20T23:59Z,58056,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Kumar Sangakkara,MS Dhoni,MS Dhoni,"Chennai Super Kings 2, Kings XI Punjab 0",FALSE,20,192,3,27,19.4,195,4,29,56,TRUE
2010,419160,Delhi Daredevils v Deccan Chargers,DC v SRH,"55th match (N), Indian Premier League at Delhi, Apr 18 2010",DC,SRH,SRH,BAT FIRST,145/7,134/7,134/7,134/7,SRH,Chargers won by 11 runs,2010-04-18T14:30Z,2010-04-20T23:59Z,58040,"Arun Jaitley Stadium, Delhi",Gautam Gambhir,Adam Gilchrist,Andrew Symonds,"Deccan Chargers 2, Delhi Daredevils 0",FALSE,20,134,7,14,20,134,7,14,28,FALSE
2010,419161,Kolkata Knight Riders v Mumbai Indians,KKR v MI,"56th match (N), Indian Premier League at Kolkata, Apr 19 2010",KKR,MI,MI,BAT FIRST,133/8,135/1,135/1,133/8,KKR,KKR won by 9 wickets (with 15 balls remaining),2010-04-19T14:30Z,2010-04-21T23:59Z,57980,"Eden Gardens, Kolkata",Sourav Ganguly,Dwayne Bravo,Murali Kartik,"Kolkata Knight Riders 2, Mumbai Indians 0",FALSE,17.3,135,1,16,20,133,8,14,30,TRUE
2010,419162,Mumbai Indians v Royal Challengers Bangalore,MI v RCB,"1st Semi-Final (N), Indian Premier League at Mumbai, Apr 21 2010",MI,RCB,MI,BAT FIRST,184/5,149/9,184/5,149/9,MI,Mum Indians won by 35 runs,2010-04-21T14:30Z,2010-04-23T23:59Z,343050,"Dr DY Patil Sports Academy, Mumbai",Sachin Tendulkar,Anil Kumble,Kieron Pollard,None,FALSE,20,184,5,21,20,149,9,15,36,FALSE
2010,419163,Chennai Super Kings v Deccan Chargers,CSK v DC,"2nd Semi-Final (N), Indian Premier League at Mumbai, Apr 22 2010",CSK,SRH,CSK,BAT FIRST,142/7,104,142/7,104,CSK,Super Kings won by 38 runs,2010-04-22T14:30Z,2010-04-24T23:59Z,343050,"Dr DY Patil Sports Academy, Mumbai",MS Dhoni,Adam Gilchrist,Doug Bollinger,None,FALSE,20,142,7,15,19.2,104,10,11,26,FALSE
2010,419164,Deccan Chargers v Royal Challengers Bangalore,DC v RCB,"3rd Place Play-off (N), Indian Premier League at Mumbai, Apr 24 2010",SRH,RCB,SRH,BAT FIRST,82,86/1,82,86/1,RCB,RCB won by 9 wickets,2010-04-24T14:30Z,2010-04-26T23:59Z,343050,"Dr DY Patil Sports Academy, Mumbai",Adam Gilchrist,Anil Kumble,Anil Kumble,None,FALSE,18.3,82,10,10,13.5,86,1,11,21,TRUE
2010,419165,Mumbai Indians v Chennai Super Kings,MI v CSK,"Final (N), Indian Premier League at Mumbai, Apr 25 2010",MI,CSK,CSK,BAT FIRST,168/5,146/9,146/9,168/5,CSK,Super Kings won by 22 runs,2010-04-25T15:00Z,2010-04-27T23:59Z,343050,"Dr DY Patil Sports Academy, Mumbai",Sachin Tendulkar,MS Dhoni,Suresh Raina,None,FALSE,20,146,9,17,20,168,5,19,36,FALSE
